body_of_water	category_T10	category_T15	city_not_us	city_us	date	filename	id	incorrect_orientation_T21	keyword_subj_T11	loc_box_checked	loc_not_us	other_info_T22	prodno	publisher	state_l	state_v	subj_2_T12	subj_3_T13	subj_T16	title
		Boats & ships			1903	dpc8197_o3.jpg	35410587							Detroit Photographic Co.					Warships	U.S.S. Kearsarge
		Religion		New York City	1904	dpc7619_o3.jpg	35410180							Detroit Photographic Co.					Churches	Plymouth Church, Brooklyn, N.Y.
		Business & industry		Chillicothe		A116485_o3.jpg	35403349										Sand	Gravel	Industrial facilities	Largest sand gravel plant in the world, Chillicothe, ILL.
		Nature			1902	dpc6301_o3.jpg	35409002							Detroit Photographic Co			Lakes & falls	Waterfalls	Tennessee--Lookout Mountain	Lulah Lake and Lulah Falls, on Lookout Mountain
		Boats & ships		Sault Ste. Marie		VO1421A_o3.jpg	35412689												Canals	Ore boats locking through canal, Sault Ste. Marie, Mich.
		Beaches & bodies of water		Benton Harbor		VO5041_o3.jpg	35422778										Diving	Bathing beauties	Michigan--Saint Joseph	Diving Venus of the St. Joe River, St. Joseph, Benton Harbor, Mich
		Parks & gardens		Kansas City		VO6549_o3.jpg	35423847										Gardens		Parks	Cozy nook in Penn Valley Park, Kansas City, Mo.
		Nature			1900	dpc6603_o3.jpg	35409249							Detroit Photographic Co			Canyons	United States--White Mountains (New Hampshire and Maine)	New Hampshire--Ammonoosuc River	Gorge of the Ammonoosuc. White Mountains
		Streets & highways		San Bernardino		dpc12885_o3.jpg	35408058							Detroit Publishing Co. 			Pedestrians 	Horse drawn carriages 	Woman	San Bernardino, Calif
		Parks & gardens		St. Paul 		VO5488_o3.jpg	35423204										Trees	Nature 	Flowers	Flowers in Como Park. St. Paul, Minn. 
		Amusements				cop56_o3.jpg	35405901										Fireworks	Night scenes	Lagoons	Fireworks display on lagoon
		Hotels		Chicago		vo1960_o3.jpg	35422161										Pedestrians 	Streetcars	Exteriors	Morrison Hotel Building, Chicago 
		Hospitals		Elgin		VO1119_o3.jpg	35412358													Annex, Hospital for the Insane, Elgin, Ill.
		Politics & government		Paris		3091_o3.jpg	35401403												Courthouses	County Court House, Paris, Illinois
		Parks & gardens		Springfield		VO933_o3.jpg	35424279							V. O. Hammon Pub. Co., Chicago			Zoo		Buildings	Arcade Building at the zoo, Springfield,  Ill
		Aerial views & skylines		New York	1905	dpc9270_o3.jpg	35411411							Detroit Publishing Co.			Stone building	Architecture	Prison	The Tombs, New York
		Shopping		Austin		0BH1029_o3.jpg	35400437										Cars	Five-and-Dime	Art Deco	S.H. Kress & Co.
		Amusements		Chicago	1906	VO657A_o3.jpg	35423879							The Geo. K. Lawrence Co.					Garden Shows	Interior view of Coliseum (Flower Show) Chicago
		Beaches & bodies of water			1900	dpc516_o3.jpg	35408273							Detroit Photographic Co. 					Wellesley College	Wellesley college from Lake Waban, Massachusetts
		Streets & highways		Evanston		VOE16_o3.jpg	35424395												residential streets	Corner Greenwodd St. & Ridge Ave., Evansto, Ill.
		Beaches & bodies of water		Lockport		VO646_o3.jpg	35423763							V.O. Hammon Pub. Co., Chicago			lakes		controlling works	Controlling works, Lockport, Ill.
		Other		Kansas City 		dpc6837_o3.jpg	35409449							Detroit Photographic Co., Publisher 					Buildings 	Convention Hall, Kansas City, Mo. 
		Beaches & bodies of water		Manchester		dpc11203_o3.jpg	35407019							Detroit Publishing Co.						Massabesic Lake, Manchester, N.H.
		Hotels		Daytona	1904	dpc8140_o3.jpg	35410543							Detroit Photographic Co.						Hotel Des Fland and Magnolia Ave., Daytona, Fla
		Beaches & bodies of water		Toledo		dpc12410_o3.jpg	35407753							Detroit Publishing Co.						Water front, Toledo, Ohio
		Hotels		Chicago		4A97_o3.jpg	35401639										American flag	Cars	Seven story red brick building	The Hyde park Hotel - Hyde Park Blvd. and Lake Park Ave. - Chicago, Ill
		Nature			1900	dpc6603_o3.jpg	35409249							Detroit Publishing Co			Canyon	Waterfall	River	Gorge of the Ammonoosuc. White Mountains
		Railroads		Chicago		vo602_o3.jpg	35423431							V. O. Hammon Pub. Co.			Buildings		Elevated railroads	The Elevated R. R.,  looking north on Wabash from Van Buren Street
		Nature		Glen Ellyn		A17751_o3.jpg	35403527										Lakes & ponds		Children	Lake Ellyn's Shore, John A. Brown's Addition to Glen Ellyn, Ill.
		Parks & gardens		Rochester	1905	dpc9437_o3.jpg	35411529							Detroit Publishing Co.			Women		Beaches & bodies of water	Ontario Beach Park, Rochester, N. Y.
		Streets & highways		Saint Paul		VO1427_o3.jpg	35412696										Pedestrians	Cyclists	Stores & shops	Seventh Steet, east from Wabasha, St. Paul, Minn.
		World's fairs		Chicago		cop2558_o3.jpg	35405527										paintings		Japanese exhibits	"Japaanese Exhibit, Chicago's World's Fair
Reproduction of original painting by Wm. Mark Young"
		World's fairs		Chicago		cop823_o3.jpg	35406014												Hotels	A Century of Progress Chicago 1933
		Libraries, galleries & museums		Richmond		dpc9995_o3.jpg	35411900							Detroit Publishing Co			Fountain		Buildings	The Valentine Museum, view from the garden, Richmond VA
		Hotels		Havana		A116833_o3.jpg	35403378												Buildings	Taylor Hotel, Havana ILL
		Hotels		Ash Fork	1907	dpc10963_o3.jpg	35406871							Fred Harvey			Hotels		Lobbies	A corner of the lobby The Escalante, Ash Fork, Arizona
		Railroads		Chicago		VO1425A_o3.jpg	35412694										Clock towers		Railroad stations	Polk St. Station Chicago Atchison, Topeka & Santa Fe Chicago & Western Indiana Chicago, Indianapolis & Louisville Erie Grand Trunk Wabash
		Aerial views & skylines		Duluth	1905	VO583A_o3.jpg	35423390										Transporter bridges	Smokestacks	Cities & towns	Aerial bridge and part of wholesale section, Duluth
		Education		Lincoln		VO6488_o3.jpg	35423779										Laboratories		Universities & colleges 	Chemical Laboratory, State University Lincoln, Neb
		Streets & highways		Magnolia	1906	dpc10661_o3.jpg	35406666							Detroit Publishing Co.			Trees		Roads	Road to Manchester, Magnolia, Mass
		Boats & ships		Detroit	1901	dpc6135_o3.jpg	35408859							Detroit Photographic Co.					Paddle wheeler	Off for a river trip
		Streets & highways		Pleasantville	1903	dpc7448_o3.jpg	35410040							Detroit Photographic Company					Library	Library and street view, Pleasantville, N.Y.
		Education		Batavia		0C385_o3.jpg	35400604												Buildings	Batavia High School, Batavia Illinois
		Boats & ships		Lake Geneva		VO5586_o3.jpg	35423306													The Regatta, Lake Geneva, Wis
		Amusements		Chicago 		cop56_o3.jpg	35405901										Fireworks		Exhibitions	Fireworks Display on Lagoon 
		Beaches & bodies of water		Hannibal 		4B117_o3.jpg	35401696												Dams	Government Lock and Dam, near Hannibal, Missouri 
		Streets & highways		Chicago	1911	VO1954_o3.jpg	35422156							V. O. Hammon Pub. Co.					Night	State Street at night, Chicago south from Washington
		Business & industry		Sault Ste. Marie 	1903	dpc6849_o3.jpg	35409462							Detroit Photographic Co.					Power plants	Canal and Power House of Michigan Lake Superior Power Co., Sault Ste. Marie, Mich. 
		Education		Monmouth 		A104958_o3.jpg	35403152												Colleges & universities 	View of College Campus, Monmouth, Ill. 
		Streets & highways		Chicago		VO613A_o3.jpg	35423502										Large buildings	Trolly cars	Bustling urban street	State and Madison Sts., Chicago Busiest corner in the world
		Cartoons & humor		Chicago		3CH550_o3.jpg	35401571							Curt Teich & Co., Inc. 						Just Visited Chicago's Art Institute!
		Landscapes		Boulder	1900	dpc6766_o3.jpg	35409386							Detroit Photographic Co.			Geology		Buildings	Boulder, Colorado
		Aerial views & skylines		Chicago		5dk1659_o3.jpg	35402078										Wrigley Building	Tribune Building	Chicago River	Greetings from Chicago
		Military			1904	dpc11299_o3.jpg	35407068							Detroit Publishing Co.					Canons	Firing a one pounder
		Landscapes		Grand Canyon		dpc10920_o3.jpg	35406848												Geology	Granite Gorge and the Colorado River, Grand Canyon, Arizona
		Shopping		Addison		5897_o3.jpg	35401897												Streets and highways	Business corner Addison, ILL
		Large letters		Hinsdale		0CH1855_o3.jpg	35400665													
		Beaches & bodies of water		Sault Ste. Marie		VO2174_o3.jpg	35422340													Dry day at the locks, Sault Ste. Marie
		Streets & highways		Daytona	1904	dpc8140_o3.jpg	35410543							Detroit Photographic Co.					Hotels	Hotel Des Pland and Magnolia Ave., Daytona, Fla.
		Bridges		St. Paul		VO5476_o3.jpg	35423192										River	Skyline	Bridge	High Bridge, St. Paul, Minn.
		Parks & gardens			1905	dpc8821_o3.jpg	35411099							Detroit Photographic Co.			Bears	Trees	Yellowstone National Park	Bear the Upper Geyser Basin, Yellowstone National Park
		Boats & ships		Newport News	1906	dpc9146_o3.jpg	35411319							Detroit Publishing Co.			Boats		Pier	C. & O. Terminal Piers
		Nature		Pueblo of Santa Clara		dpc11598_o3.jpg	35407232							Detroit Publishing Co.			Cliffs		Desert	Home of the Cliff Dwellers
		Other				4CP2032_o3.jpg	35401866													
		Streets & highways		New York	1904	dpc7861_o3.jpg	35410360							Detroit Photographic Co.			Street railroads	Business districts	Plazas	Herald Square, New York
		Cartoons & humor		Chicago		3CH552_o3.jpg	35401573							Curt Teich $ Co., Inc.					Nudity	Enjoyed my trip to Buckingham Fountain
		Parks & gardens		Hartford	1905	dpc8647_o3.jpg	35410943							Detroit Photographic Co			Lily ponds	Parks & gardens	Connecticut--Hartford--Elizabeth Park	Lily pond, Elizabeth Park, Hartford, Conn
		Boats & ships		Orleans	1900	dpc6064_o3.jpg	35408801							Detroit Photographic Co.			Methodist camp		Religion	Lost Channel, Thousand Islands
		Aerial views & skylines		Des Moines		VO5345_o3.jpg	35423055										Night scene	Mandlebaum's	Street cars	Night in Des Moines. Walnut St.
		Parks & gardens		Arcadia	1904	dpc8005_o3.jpg	35410439							Detroit Photographic Co.			Rancho Santa Anita	"Elias Jackson ""Lucky"" Baldwin"	Los Angeles County Arboretum and Botanic Garden	The Rose Tree, Baldwin's Ranch, Cal.
		Residences		Chicago		VO6646_o3.jpg	35423946												Pridmore, J.E.O.	Manor House, Edgewater
		Aerial views & skylines		Oakland		0BH1033_o3.jpg	35400441										Lake Merritt	Bay Bridge & Treasure Island	San Francisco Bay	Hotel Coit - 15th and Harrison Sts. - Oakland, California
		Advertisements		Ashfork	1907	dpc10963_o3.jpg	35406871							Fred Harvey			lobbies		hotels	A corner of the lobby, the Escalante, Ashfork, Arizona
		Aerial views & skylines		Stillwater		VO1453_o3.jpg	35412737												towns	Stillwater, Minn. Bird's-eye view from south
		Cartoons & humor				3AH451_o3.jpg	35401428										man	flames	Car on fire	I had a hot time here
		Boats & ships		Duluth		VO1323_o3.jpg	35412557										Docks		Freighters	Great freight boats of Lake Superior in Ore Docks at Duluth, Minn.
		Parks & gardens		Milwaukee		VO846_o3.jpg	35424194										path	trees	river	Scene in Kosciusco Park, Milwaukee, Wis.
		Beaches & bodies of water			1906	dpc10655_o3.jpg	35406660							Detroit Publishing Co.			canoes	boat house	river	Canoeing on the Charles River, Charles River Reservation, Mass
		World's fairs		Chicago	1934	cop2422l_o3.jpg	35405469										Facades	Boater Straw hat	Mexican Village	Mexican Village Chicago World's Fair - 1934
		Business & industry		Memphis		dpc10409_o3.jpg	35406522							Detroit Publishing Co.			Buildings		Streets	Memphis Trust Co. Building, Memphis, Tenn
		Other		Kankakee		A44887_o3.jpg	35403687												architecture	Masonic Temple and Y.M.C.A, Kankakee, Ill
		Other		Petoskey	1906	dpc10143_o3.jpg	35406347							Detroit Publishing Co.			boats & ships	body of water	harbor	Dock and harbor, Petoskey, Mich.
		Other		Lockport		VO646_o3.jpg	35423763							V.O. Hammon Pub. Co., Chicago			canal		flood control	Controlling works, Lockport, Ill.
		Boats & ships		Saranac	1902	dpc6814_o3.jpg	35409429							Detroit Photographic Co.			Hiking	Lakes	Canoes--portage	An Adirondack Carry.
		Restaurants & bars		Chicago		A120777_o3.jpg	35403413										Dance floors 	Dining Rooms	Ballrooms	Dining Room, The Golden Pumpkin. 3829 W. Madison St., Chicago, ILL.
		Education		Elmwood		C53951_o3.jpg	35404218										buildings		High Schools	High School, Elmwood, ILL. 
		Streets & highways				A50381_o3.jpg	35403759										cars		buildings	
		Bridges		Los Angeles		dpc12201_o3.jpg	35407612							Detroit Publishing Co. 			Parks and gardens		Bodies of Water	The bridge, Hollenbeck park, Los Angeles, Calif. 
		Education		Kansas City		VO6567_o3.jpg	35423867										high school		buildings	High School, Kansas City, Kans. 
		Railroads		DeKalb		a66210_o3.jpg	35403850										railroad trains	Steam locomotives	railroad stations	Chicago and Northwestern depot, DeKalb, ILL. 
		Railroads		Washington		dpc12375_o3.jpg	35407734												Stations	New Union Station, Washington D.C.
		Nature		Colorado Springs 		dpc12250_o3.jpg	35407637							Copr Detroit Publishing Co. 			Mountains	Building	Canyons	Hercules Pillars. South Cheyenne Canyon, Colorado
		Nature				dpc6715_o3.jpg	35409336							Detroit Photographic Co..			Canyons	Rivers	National Parks	Currecanti Needle, Black Canyon of Gunnison, Colorado
		Parks & gardens		Chicago		VO711_o3.jpg	35424012										Military monuments 	Chicago Landmarks 	Monuments 	Douglas Monument, Lake Ave. and 35th St., Chicago
		Hospitals		Chicago		A121988_o3.jpg	35403435										Surgical departments	Residences	Clinics	Dailey hospital and clinic 
		Parks & gardens		Chicago		VO1469A_o3.jpg	35412752										Picnics (people)	University of Chicago	Lake Michigan	Scene in Jackson Park, Chicago (German Bldg). 
		Railroads		St Louis 		VO2040_o3.jpg	35422253										Train stations	Exteriors 	Railroad stations	Union Station, St. Louis 
		Hotels		Chicago		A98947_o3.jpg	35404022										People	Automobiles	Hotel exteriors	Hotel Stratford, 4131 Sheridan Road, Chicago
		Bridges		Poughkeepsie	1906	dpc11180_o3.jpg	35407011							Detroit Publishing Co. 			Ships	Mountains	Rivers	Poughkeepsie Bridge, Poughkeepsie, N.Y. 
		Hotels		St Louis		VO2038_o3.jpg	35422250												"Hotel lobbies
"	Lobby, Hotel Jefferson St Louis
		Religion		Terre Haute		0BH1085_o3.jpg	35400489										Steeple	Monument	Church	Conventual Church of the Immaculate Conception, St. Mary-of-the-Woods College, Terre Haute, Ind.
		Politics & government			1904	dpc10471_o3.jpg	35406556							Detroit Photographic Co. 					Adams, John Quincy, 1767-1848	Birthplace of John Quincy Adams. Quincy, Mass 
		Religion		Phildelphia	1900	dpc5535_o3.jpg	35408436							Detroit Photographic Co.					Churches	Christ Church, Philadelphia, Pa.
		Landscapes			1899	dpc11595_o3.jpg	35407229							Detroit Photographic Co.			Rock formation	trees	Mesa	Mesa Encantada N. M. (The Enchanted Mesa)
		Boats & ships		Sault Ste Marie		VO2174_o3.jpg	35422340										building	people	Dry dock	Dry day at the locks, Sault Ste. Marie, Mich.
		Landscapes		Albuquerque		D10007j_o3.jpg	35406092										street	hill	Rock formation	Owl rock, west of Albuquerque
		Boats & ships				cop53_o3.jpg	35405895												Docks	City of New York, Admiral Byrd's Polar Ship 
		Streets & highways				cop1394_o3.jpg	35404696										Buildings		Pedestrians	 beautiful spot
		Parks & gardens		Chicago		4AH340_o3.jpg	35401675							142					Beaches	The Jackson Park municipal bathing beach, Chicago
		Bridges		St. Louis		VO1024_o3.jpg	35412249												Boats	Merchants Bridge and steamer spread eagle, St. Louis, Mo
		Other		New Orleans		dpc13529_o3.jpg	35408102							Detroit Publishing Co.					Cemeteries	St. Roch's Chapel, New Orleans, La
		Residences		Boston		dpc12487_o3.jpg	35407796							Detroit Publishing Co.			Revolutionary War		Interior	Family living room, Paul Revere House, Boston, Mass
		Religion		Chicago	1908	13654_o3.jpg	35400790							The Catholic Extension Society of the U.S.A.					Railroads	The Catholic Extension Society of the U.S.A.
		Nature			1905	dpc8750_o3.jpg	35411034							Detroit Photographic Co.			Trees		mountains	Mt. Rainier, Wash.
		Hospitals		Elgin		VO1119_o3.jpg	35412358												Buildings	Annex, Hospital for the insane, Elgin, Ill
